encodings,"(4, 5)","(3, 6)","(2, 7)","(1, 8)"
"[0, 1, 1, 2, 2, 3, 5, 6, 8]",224,432,776,1520
"[0, 1, 1, 2, 2, 3, 5, 7, 7]",264,864,748,1328
"[0, 1, 1, 2, 2, 3, 5, 7, 8]",132,432,878,664
"[0, 1, 1, 2, 2, 3, 6, 6, 6]",696,648,1080,1896
"[0, 1, 1, 2, 2, 3, 6, 6, 7]",464,864,720,1264
"[0, 1, 1, 2, 2, 3, 6, 6, 8]",232,432,360,920
"[0, 1, 1, 2, 2, 3, 6, 7, 7]",232,1080,360,632
"[0, 1, 1, 2, 2, 3, 6, 7, 8]",116,540,432,316
"[0, 1, 1, 2, 2, 4, 4, 4, 4]",0,1728,3840,7392
"[0, 1, 1, 2, 2, 4, 4, 4, 5]",192,1512,3240,6144
"[0, 1, 1, 2, 2, 4, 4, 4, 6]",384,1296,2640,4896
"[0, 1, 1, 2, 2, 4, 4, 4, 7]",256,864,1760,4032
"[0, 1, 1, 2, 2, 4, 4, 4, 8]",128,432,880,3168
"[0, 1, 1, 2, 2, 4, 4, 5, 5]",384,1296,2640,4896
"[0, 1, 1, 2, 2, 4, 4, 5, 6]",568,1080,2120,3864
"[0, 1, 1, 2, 2, 4, 4, 5, 7]",392,756,1488,3088
"[0, 1, 1, 2, 2, 4, 4, 5, 8]",216,432,856,2312
"[0, 1, 1, 2, 2, 4, 4, 6, 6]",752,864,1600,2832
"[0, 1, 1, 2, 2, 4, 4, 6, 7]",528,648,1216,2144
"[0, 1, 1, 2, 2, 4, 4, 6, 8]",304,432,832,1456
"[0, 1, 1, 2, 2, 4, 4, 7, 7]",304,432,832,1456
"[0, 1, 1, 2, 2, 4, 4, 7, 8]",152,216,920,728
"[0, 1, 1, 2, 2, 4, 5, 5, 5]",576,1080,2040,3648
"[0, 1, 1, 2, 2, 4, 5, 5, 6]",752,864,1600,2832
"[0, 1, 1, 2, 2, 4, 5, 5, 7]",528,648,1216,2144
"[0, 1, 1, 2, 2, 4, 5, 5, 8]",264,324,608,1648
"[0, 1, 1, 2, 2, 4, 5, 6, 6]",928,648,1160,2016
"[0, 1, 1, 2, 2, 4, 5, 6, 7]",632,612,848,1472
"[0, 1, 1, 2, 2, 4, 5, 6, 8]",336,360,536,1024
"[0, 1, 1, 2, 2, 4, 5, 7, 7]",336,576,536,928
"[0, 1, 1, 2, 2, 4, 5, 7, 8]",168,288,604,464
"[0, 1, 1, 2, 2, 4, 6, 6, 6]",1104,432,720,1200
"[0, 1, 1, 2, 2, 4, 6, 6, 7]",736,576,480,800
"[0, 1, 1, 2, 2, 4, 6, 6, 8]",368,288,240,592
"[0, 1, 1, 2, 2, 4, 6, 7, 7]",368,720,240,400
"[0, 1, 1, 2, 2, 4, 6, 7, 8]",184,360,288,200
"[0, 1, 1, 2, 2, 5, 5, 5, 5]",768,864,1440,2400
"[0, 1, 1, 2, 2, 5, 5, 5, 6]",936,648,1080,1800
"[0, 1, 1, 2, 2, 5, 5, 5, 7]",624,432,720,1392
"[0, 1, 1, 2, 2, 5, 5, 5, 8]",312,216,360,984
"[0, 1, 1, 2, 2, 5, 5, 6, 6]",1104,432,720,1200
"[0, 1, 1, 2, 2, 5, 5, 6, 7]",736,360,480,896
"[0, 1, 1, 2, 2, 5, 5, 6, 8]",368,288,240,592
"[0, 1, 1, 2, 2, 5, 5, 7, 7]",368,288,240,592
"[0, 1, 1, 2, 2, 5, 5, 7, 8]",184,144,288,296
"[0, 1, 1, 2, 2, 5, 6, 6, 6]",1272,216,360,600
"[0, 1, 1, 2, 2, 5, 6, 6, 7]",848,288,240,400
"[0, 1, 1, 2, 2, 5, 6, 6, 8]",424,144,120,296
"[0, 1, 1, 2, 2, 5, 6, 7, 7]",424,360,120,200
"[0, 1, 1, 2, 2, 5, 6, 7, 8]",212,180,144,100
"[0, 1, 1, 2, 3, 3, 3, 3, 3]",0,0,6000,13440
"[0, 1, 1, 2, 3, 3, 3, 3, 4]",0,576,5280,11424
"[0, 1, 1, 2, 3, 3, 3, 3, 5]",0,720,4560,9600
"[0, 1, 1, 2, 3, 3, 3, 3, 6]",0,540,3420,8160
"[0, 1, 1, 2, 3, 3, 3, 3, 7]",0,360,2280,6720
"[0, 1, 1, 2, 3, 3, 3, 3, 8]",0,180,1140,5280
"[0, 1, 1, 2, 3, 3, 3, 4, 4]",0,1152,4560,9408
"[0, 1, 1, 2, 3, 3, 3, 4, 5]",96,1116,3900,7872
"[0, 1, 1, 2, 3, 3, 3, 4, 6]",112,864,2960,6624
"[0, 1, 1, 2, 3, 3, 3, 4, 7]",128,612,2020,5376
"[0, 1, 1, 2, 3, 3, 3, 4, 8]",144,360,1080,4128
"[0, 1, 1, 2, 3, 3, 3, 5, 5]",192,1080,3240,6336
"[0, 1, 1, 2, 3, 3, 3, 5, 6]",184,864,2528,5232
"[0, 1, 1, 2, 3, 3, 3, 5, 7]",176,648,1816,4128
"[0, 1, 1, 2, 3, 3, 3, 5, 8]",168,432,1104,3024
"[0, 1, 1, 2, 3, 3, 3, 6, 6]",176,648,1816,4128
"[0, 1, 1, 2, 3, 3, 3, 6, 7]",144,468,1500,3072
"[0, 1, 1, 2, 3, 3, 3, 6, 8]",112,288,1184,2016
"[0, 1, 1, 2, 3, 3, 3, 7, 7]",112,288,1184,2016
"[0, 1, 1, 2, 3, 3, 3, 7, 8]",56,144,1264,1008
"[0, 1, 1, 2, 3, 3, 4, 4, 4]",0,1728,3840,7392
"[0, 1, 1, 2, 3, 3, 4, 4, 5]",192,1512,3240,6144
"[0, 1, 1, 2, 3, 3, 4, 4, 6]",224,1188,2500,5088
"[0, 1, 1, 2, 3, 3, 4, 4, 7]",256,864,1760,4032
"[0, 1, 1, 2, 3, 3, 4, 4, 8]",128,432,880,3168
"[0, 1, 1, 2, 3, 3, 4, 5, 5]",384,1296,2640,4896
"[0, 1, 1, 2, 3, 3, 4, 5, 6]",388,1026,2064,3992
"[0, 1, 1, 2, 3, 3, 4, 5, 7]",392,756,1488,3088
"[0, 1, 1, 2, 3, 3, 4, 5, 8]",216,432,856,2312
"[0, 1, 1, 2, 3, 3, 4, 6, 6]",392,756,1488,3088
"[0, 1, 1, 2, 3, 3, 4, 6, 7]",348,594,1160,2272
"[0, 1, 1, 2, 3, 3, 4, 6, 8]",184,324,888,1520
"[0, 1, 1, 2, 3, 3, 4, 7, 7]",304,432,832,1456
"[0, 1, 1, 2, 3, 3, 4, 7, 8]",152,216,920,728
"[0, 1, 1, 2, 3, 3, 5, 5, 5]",576,1080,2040,3648
"[0, 1, 1, 2, 3, 3, 5, 5, 6]",552,864,1628,2896
"[0, 1, 1, 2, 3, 3, 5, 5, 7]",528,648,1216,2144
"[0, 1, 1, 2, 3, 3, 5, 5, 8]",264,324,608,1648
"[0, 1, 1, 2, 3, 3, 5, 6, 6]",528,648,1216,2144
"[0, 1, 1, 2, 3, 3, 5, 6, 7]",432,612,876,1536
"[0, 1, 1, 2, 3, 3, 5, 6, 8]",216,306,606,1056
"[0, 1, 1, 2, 3, 3, 5, 7, 7]",336,576,536,928
"[0, 1, 1, 2, 3, 3, 5, 7, 8]",168,288,604,464
"[0, 1, 1, 2, 3, 3, 6, 6, 6]",504,432,804,1392
"[0, 1, 1, 2, 3, 3, 6, 6, 7]",336,576,536,928
"[0, 1, 1, 2, 3, 3, 6, 6, 8]",168,288,268,656
"[0, 1, 1, 2, 3, 3, 6, 7, 7]",168,720,268,464
"[0, 1, 1, 2, 3, 3, 6, 7, 8]",84,360,302,232
"[0, 1, 1, 2, 3, 4, 4, 4, 4]",0,2304,3120,5376
"[0, 1, 1, 2, 3, 4, 4, 4, 5]",288,1908,2580,4416
"[0, 1, 1, 2, 3, 4, 4, 4, 6]",336,1512,2040,3552
"[0, 1, 1, 2, 3, 4, 4, 4, 7]",224,1008,1360,2880
"[0, 1, 1, 2, 3, 4, 4, 4, 8]",112,504,680,2208
"[0, 1, 1, 2, 3, 4, 4, 5, 5]",576,1512,2040,3456
"[0, 1, 1, 2, 3, 4, 4, 5, 6]",592,1188,1600,2752
"[0, 1, 1, 2, 3, 4, 4, 5, 7]",428,810,1104,2176
"[0, 1, 1, 2, 3, 4, 4, 5, 8]",264,432,608,1600
"[0, 1, 1, 2, 3, 4, 4, 6, 6]",608,864,1160,2048
"[0, 1, 1, 2, 3, 4, 4, 6, 7]",432,612,876,1536
"[0, 1, 1, 2, 3, 4, 4, 6, 8]",256,360,592,1024
"[0, 1, 1, 2, 3, 4, 4, 7, 7]",256,360,592,1024
"[0, 1, 1, 2, 3, 4, 4, 7, 8]",128,180,632,512
"[0, 1, 1, 2, 3, 4, 5, 5, 5]",864,1116,1500,2496
"[0, 1, 1, 2, 3, 4, 5, 5, 6]",848,864,1160,1952
"[0, 1, 1, 2, 3, 4, 5, 5, 7]",632,612,848,1472
"[0, 1, 1, 2, 3, 4, 5, 5, 8]",316,306,424,1120
"[0, 1, 1, 2, 3, 4, 5, 6, 6]",832,612,820,1408
"[0, 1, 1, 2, 3, 4, 5, 6, 7]",588,522,584,1024
"[0, 1, 1, 2, 3, 4, 5, 6, 8]",304,288,376,704
"[0, 1, 1, 2, 3, 4, 5, 7, 7]",344,432,348,640
"[0, 1, 1, 2, 3, 4, 5, 7, 8]",172,216,398,320
"[0, 1, 1, 2, 3, 4, 6, 6, 6]",816,360,480,864
"[0, 1, 1, 2, 3, 4, 6, 6, 7]",544,432,320,576
"[0, 1, 1, 2, 3, 4, 6, 6, 8]",272,216,160,416
"[0, 1, 1, 2, 3, 4, 6, 7, 7]",272,504,160,288
"[0, 1, 1, 2, 3, 4, 6, 7, 8]",136,252,192,144
"[0, 1, 1, 2, 3, 5, 5, 5, 5]",1152,720,960,1536
"[0, 1, 1, 2, 3, 5, 5, 5, 6]",1104,540,720,1152
"[0, 1, 1, 2, 3, 5, 5, 5, 7]",736,360,480,896
"[0, 1, 1, 2, 3, 5, 5, 5, 8]",368,180,240,640
"[0, 1, 1, 2, 3, 5, 5, 6, 6]",1056,360,480,768
"[0, 1, 1, 2, 3, 5, 5, 6, 7]",704,288,320,576
"[0, 1, 1, 2, 3, 5, 5, 6, 8]",352,216,160,384
"[0, 1, 1, 2, 3, 5, 5, 7, 7]",352,216,160,384
"[0, 1, 1, 2, 3, 5, 5, 7, 8]",176,108,192,192
"[0, 1, 1, 2, 3, 5, 6, 6, 6]",1008,180,240,384
"[0, 1, 1, 2, 3, 5, 6, 6, 7]",672,216,160,256
"[0, 1, 1, 2, 3, 5, 6, 6, 8]",336,108,80,192
"[0, 1, 1, 2, 3, 5, 6, 7, 7]",336,252,80,128
"[0, 1, 1, 2, 3, 5, 6, 7, 8]",168,126,96,64
"[0, 1, 1, 2, 4, 4, 4, 4, 4]",0,2880,2400,3360
"[0, 1, 1, 2, 4, 4, 4, 4, 5]",384,2304,1920,2688
"[0, 1, 1, 2, 4, 4, 4, 4, 6]",288,1728,1440,2208
"[0, 1, 1, 2, 4, 4, 4, 4, 7]",192,1152,960,1728
"[0, 1, 1, 2, 4, 4, 4, 4, 8]",96,576,480,1248
"[0, 1, 1, 2, 4, 4, 4, 5, 5]",768,1728,1440,2016
"[0, 1, 1, 2, 4, 4, 4, 5, 6]",616,1296,1080,1640
"[0, 1, 1, 2, 4, 4, 4, 5, 7]",464,864,720,1264
"[0, 1, 1, 2, 4, 4, 4, 5, 8]",312,432,360,888
"[0, 1, 1, 2, 4, 4, 4, 6, 6]",464,864,720,1264
"[0, 1, 1, 2, 4, 4, 4, 6, 7]",336,576,536,928
"[0, 1, 1, 2, 4, 4, 4, 6, 8]",208,288,352,592
"[0, 1, 1, 2, 4, 4, 4, 7, 7]",208,288,352,592
"[0, 1, 1, 2, 4, 4, 4, 7, 8]",104,144,344,296
"[0, 1, 1, 2, 4, 4, 5, 5, 5]",1152,1152,960,1344
"[0, 1, 1, 2, 4, 4, 5, 5, 6]",944,864,720,1072
"[0, 1, 1, 2, 4, 4, 5, 5, 7]",736,576,480,800
"[0, 1, 1, 2, 4, 4, 5, 5, 8]",368,288,240,592
"[0, 1, 1, 2, 4, 4, 5, 6, 6]",736,576,480,800
"[0, 1, 1, 2, 4, 4, 5, 6, 7]",544,432,320,576
"[0, 1, 1, 2, 4, 4, 5, 6, 8]",272,216,216,384
"[0, 1, 1, 2, 4, 4, 5, 7, 7]",352,288,160,352
"[0, 1, 1, 2, 4, 4, 5, 7, 8]",176,144,192,176
"[0, 1, 1, 2, 4, 4, 6, 6, 6]",528,288,240,528
"[0, 1, 1, 2, 4, 4, 6, 6, 7]",352,288,160,352
"[0, 1, 1, 2, 4, 4, 6, 6, 8]",176,144,80,240
"[0, 1, 1, 2, 4, 4, 6, 7, 7]",176,288,80,176
"[0, 1, 1, 2, 4, 4, 6, 7, 8]",88,144,96,88
"[0, 1, 1, 2, 4, 5, 5, 5, 5]",1536,576,480,672
"[0, 1, 1, 2, 4, 5, 5, 5, 6]",1272,432,360,504
"[0, 1, 1, 2, 4, 5, 5, 5, 7]",848,288,240,400
"[0, 1, 1, 2, 4, 5, 5, 5, 8]",424,144,120,296
"[0, 1, 1, 2, 4, 5, 5, 6, 6]",1008,288,240,336
"[0, 1, 1, 2, 4, 5, 5, 6, 7]",672,216,160,256
"[0, 1, 1, 2, 4, 5, 5, 6, 8]",336,144,80,176
"[0, 1, 1, 2, 4, 5, 5, 7, 7]",336,144,80,176
"[0, 1, 1, 2, 4, 5, 5, 7, 8]",168,72,96,88
"[0, 1, 1, 2, 4, 5, 6, 6, 6]",744,144,120,168
"[0, 1, 1, 2, 4, 5, 6, 6, 7]",496,144,80,112
"[0, 1, 1, 2, 4, 5, 6, 6, 8]",248,72,40,88
"[0, 1, 1, 2, 4, 5, 6, 7, 7]",248,144,40,56
"[0, 1, 1, 2, 4, 5, 6, 7, 8]",124,72,48,28
"[0, 1, 1, 3, 3, 3, 3, 3, 3]",0,0,7200,10080
"[0, 1, 1, 3, 3, 3, 3, 3, 4]",0,720,6000,8400
"[0, 1, 1, 3, 3, 3, 3, 3, 5]",0,576,4800,7104
"[0, 1, 1, 3, 3, 3, 3, 3, 6]",0,432,3600,5808
"[0, 1, 1, 3, 3, 3, 3, 3, 7]",0,288,2400,4512
"[0, 1, 1, 3, 3, 3, 3, 3, 8]",0,144,1200,3216
"[0, 1, 1, 3, 3, 3, 3, 4, 4]",0,1440,4800,6720
"[0, 1, 1, 3, 3, 3, 3, 4, 5]",48,1152,3840,5664
"[0, 1, 1, 3, 3, 3, 3, 4, 6]",96,864,2880,4608
"[0, 1, 1, 3, 3, 3, 3, 4, 7]",144,576,1920,3552
"[0, 1, 1, 3, 3, 3, 3, 4, 8]",192,288,960,2496
"[0, 1, 1, 3, 3, 3, 3, 5, 5]",96,864,2880,4608
"[0, 1, 1, 3, 3, 3, 3, 5, 6]",112,648,2216,3696
"[0, 1, 1, 3, 3, 3, 3, 5, 7]",128,432,1552,2784
"[0, 1, 1, 3, 3, 3, 3, 5, 8]",144,216,888,1872
"[0, 1, 1, 3, 3, 3, 3, 6, 6]",128,432,1552,2784
"[0, 1, 1, 3, 3, 3, 3, 6, 7]",112,288,1184,2016
"[0, 1, 1, 3, 3, 3, 3, 6, 8]",96,144,816,1248
"[0, 1, 1, 3, 3, 3, 3, 7, 7]",96,144,816,1248
"[0, 1, 1, 3, 3, 3, 3, 7, 8]",48,72,744,624
"[0, 1, 1, 3, 3, 3, 4, 4, 4]",0,2160,3600,5040
"[0, 1, 1, 3, 3, 3, 4, 4, 5]",96,1728,2880,4224
"[0, 1, 1, 3, 3, 3, 4, 4, 6]",192,1296,2160,3408
"[0, 1, 1, 3, 3, 3, 4, 4, 7]",288,864,1440,2592
"[0, 1, 1, 3, 3, 3, 4, 4, 8]",144,432,720,1872
"[0, 1, 1, 3, 3, 3, 4, 5, 5]",192,1296,2160,3408
"[0, 1, 1, 3, 3, 3, 4, 5, 6]",244,972,1648,2716
"[0, 1, 1, 3, 3, 3, 4, 5, 7]",296,648,1136,2024
"[0, 1, 1, 3, 3, 3, 4, 5, 8]",148,324,652,1396
"[0, 1, 1, 3, 3, 3, 4, 6, 6]",296,648,1136,2024
"[0, 1, 1, 3, 3, 3, 4, 6, 7]",304,432,832,1456
"[0, 1, 1, 3, 3, 3, 4, 6, 8]",152,216,584,920
"[0, 1, 1, 3, 3, 3, 4, 7, 7]",312,216,528,888
"[0, 1, 1, 3, 3, 3, 4, 7, 8]",156,108,516,444
"[0, 1, 1, 3, 3, 3, 5, 5, 5]",288,864,1440,2592
"[0, 1, 1, 3, 3, 3, 5, 5, 6]",296,648,1136,2024
"[0, 1, 1, 3, 3, 3, 5, 5, 7]",304,432,832,1456
"[0, 1, 1, 3, 3, 3, 5, 5, 8]",152,216,416,1016
"[0, 1, 1, 3, 3, 3, 5, 6, 6]",304,432,832,1456
"[0, 1, 1, 3, 3, 3, 5, 6, 7]",256,360,592,1024
"[0, 1, 1, 3, 3, 3, 5, 6, 8]",128,180,380,656
"[0, 1, 1, 3, 3, 3, 5, 7, 7]",208,288,352,592
"[0, 1, 1, 3, 3, 3, 5, 7, 8]",104,144,344,296
"[0, 1, 1, 3, 3, 3, 6, 6, 6]",312,216,528,888
"[0, 1, 1, 3, 3, 3, 6, 6, 7]",208,288,352,592
"[0, 1, 1, 3, 3, 3, 6, 6, 8]",104,144,176,392
"[0, 1, 1, 3, 3, 3, 6, 7, 7]",104,360,176,296
"[0, 1, 1, 3, 3, 3, 6, 7, 8]",52,180,172,148
"[0, 1, 1, 3, 3, 4, 4, 4, 4]",0,2880,2400,3360
"[0, 1, 1, 3, 3, 4, 4, 4, 5]",144,2304,1920,2784
"[0, 1, 1, 3, 3, 4, 4, 4, 6]",288,1728,1440,2208
"[0, 1, 1, 3, 3, 4, 4, 4, 7]",192,1152,960,1728
"[0, 1, 1, 3, 3, 4, 4, 4, 8]",96,576,480,1248
"[0, 1, 1, 3, 3, 4, 4, 5, 5]",288,1728,1440,2208
"[0, 1, 1, 3, 3, 4, 4, 5, 6]",376,1296,1080,1736
"[0, 1, 1, 3, 3, 4, 4, 5, 7]",264,864,748,1328
"[0, 1, 1, 3, 3, 4, 4, 5, 8]",152,432,416,920
"[0, 1, 1, 3, 3, 4, 4, 6, 6]",464,864,720,1264
"[0, 1, 1, 3, 3, 4, 4, 6, 7]",336,576,536,928
"[0, 1, 1, 3, 3, 4, 4, 6, 8]",208,288,352,592
"[0, 1, 1, 3, 3, 4, 4, 7, 7]",208,288,352,592
"[0, 1, 1, 3, 3, 4, 4, 7, 8]",104,144,344,296
"[0, 1, 1, 3, 3, 4, 5, 5, 5]",432,1152,960,1632
"[0, 1, 1, 3, 3, 4, 5, 5, 6]",464,864,720,1264
"[0, 1, 1, 3, 3, 4, 5, 5, 7]",336,576,536,928
"[0, 1, 1, 3, 3, 4, 5, 5, 8]",168,288,268,656
"[0, 1, 1, 3, 3, 4, 5, 6, 6]",496,576,480,896
"[0, 1, 1, 3, 3, 4, 5, 6, 7]",344,432,348,640
"[0, 1, 1, 3, 3, 4, 5, 6, 8]",192,216,216,416
"[0, 1, 1, 3, 3, 4, 5, 7, 7]",192,288,216,384
"[0, 1, 1, 3, 3, 4, 5, 7, 8]",96,144,220,192
"[0, 1, 1, 3, 3, 4, 6, 6, 6]",528,288,240,528
"[0, 1, 1, 3, 3, 4, 6, 6, 7]",352,288,160,352
"[0, 1, 1, 3, 3, 4, 6, 6, 8]",176,144,80,240
"[0, 1, 1, 3, 3, 4, 6, 7, 7]",176,288,80,176
"[0, 1, 1, 3, 3, 4, 6, 7, 8]",88,144,96,88
"[0, 1, 1, 3, 3, 5, 5, 5, 5]",576,576,480,1056
"[0, 1, 1, 3, 3, 5, 5, 5, 6]",552,432,360,792
"[0, 1, 1, 3, 3, 5, 5, 5, 7]",368,288,240,592
"[0, 1, 1, 3, 3, 5, 5, 5, 8]",184,144,120,392
"[0, 1, 1, 3, 3, 5, 5, 6, 6]",528,288,240,528
"[0, 1, 1, 3, 3, 5, 5, 6, 7]",352,216,160,384
"[0, 1, 1, 3, 3, 5, 5, 6, 8]",176,144,80,240
"[0, 1, 1, 3, 3, 5, 5, 7, 7]",176,144,80,240
"[0, 1, 1, 3, 3, 5, 5, 7, 8]",88,72,96,120
"[0, 1, 1, 3, 3, 5, 6, 6, 6]",504,144,120,264
"[0, 1, 1, 3, 3, 5, 6, 6, 7]",336,144,80,176
"[0, 1, 1, 3, 3, 5, 6, 6, 8]",168,72,40,120
"[0, 1, 1, 3, 3, 5, 6, 7, 7]",168,144,40,88
"[0, 1, 1, 3, 3, 5, 6, 7, 8]",84,72,48,44
"[0, 1, 1, 3, 4, 4, 4, 4, 4]",0,3600,1200,1680
"[0, 1, 1, 3, 4, 4, 4, 4, 5]",192,2880,960,1344
"[0, 1, 1, 3, 4, 4, 4, 4, 6]",144,2160,720,1104
"[0, 1, 1, 3, 4, 4, 4, 4, 7]",96,1440,480,864
"[0, 1, 1, 3, 4, 4, 4, 4, 8]",48,720,240,624
"[0, 1, 1, 3, 4, 4, 4, 5, 5]",384,2160,720,1008
"[0, 1, 1, 3, 4, 4, 4, 5, 6]",308,1620,540,820
"[0, 1, 1, 3, 4, 4, 4, 5, 7]",232,1080,360,632
"[0, 1, 1, 3, 4, 4, 4, 5, 8]",156,540,180,444
"[0, 1, 1, 3, 4, 4, 4, 6, 6]",232,1080,360,632
"[0, 1, 1, 3, 4, 4, 4, 6, 7]",168,720,268,464
"[0, 1, 1, 3, 4, 4, 4, 6, 8]",104,360,176,296
"[0, 1, 1, 3, 4, 4, 4, 7, 7]",104,360,176,296
"[0, 1, 1, 3, 4, 4, 4, 7, 8]",52,180,172,148
"[0, 1, 1, 3, 4, 4, 5, 5, 5]",576,1440,480,672
"[0, 1, 1, 3, 4, 4, 5, 5, 6]",472,1080,360,536
"[0, 1, 1, 3, 4, 4, 5, 5, 7]",368,720,240,400
"[0, 1, 1, 3, 4, 4, 5, 5, 8]",184,360,120,296
"[0, 1, 1, 3, 4, 4, 5, 6, 6]",368,720,240,400
"[0, 1, 1, 3, 4, 4, 5, 6, 7]",272,504,160,288
"[0, 1, 1, 3, 4, 4, 5, 6, 8]",136,252,108,192
"[0, 1, 1, 3, 4, 4, 5, 7, 7]",176,288,80,176
"[0, 1, 1, 3, 4, 4, 5, 7, 8]",88,144,96,88
"[0, 1, 1, 3, 4, 4, 6, 6, 6]",264,360,120,264
"[0, 1, 1, 3, 4, 4, 6, 6, 7]",176,288,80,176
"[0, 1, 1, 3, 4, 4, 6, 6, 8]",88,144,40,120
"[0, 1, 1, 3, 4, 4, 6, 7, 7]",88,216,40,88
"[0, 1, 1, 3, 4, 4, 6, 7, 8]",44,108,48,44
"[0, 1, 1, 3, 4, 5, 5, 5, 5]",768,720,240,336
"[0, 1, 1, 3, 4, 5, 5, 5, 6]",636,540,180,252
"[0, 1, 1, 3, 4, 5, 5, 5, 7]",424,360,120,200
"[0, 1, 1, 3, 4, 5, 5, 5, 8]",212,180,60,148
"[0, 1, 1, 3, 4, 5, 5, 6, 6]",504,360,120,168
"[0, 1, 1, 3, 4, 5, 5, 6, 7]",336,252,80,128
"[0, 1, 1, 3, 4, 5, 5, 6, 8]",168,144,40,88
"[0, 1, 1, 3, 4, 5, 5, 7, 7]",168,144,40,88
"[0, 1, 1, 3, 4, 5, 5, 7, 8]",84,72,48,44
"[0, 1, 1, 3, 4, 5, 6, 6, 6]",372,180,60,84
"[0, 1, 1, 3, 4, 5, 6, 6, 7]",248,144,40,56
"[0, 1, 1, 3, 4, 5, 6, 6, 8]",124,72,20,44
"[0, 1, 1, 3, 4, 5, 6, 7, 7]",124,108,20,28
"[0, 1, 1, 3, 4, 5, 6, 7, 8]",62,54,24,14
"[0, 1, 2, 2, 2, 2, 2, 2, 2]",0,0,0,35280
"[0, 1, 2, 2, 2, 2, 2, 2, 3]",0,0,1440,30240
"[0, 1, 2, 2, 2, 2, 2, 2, 4]",0,0,1200,26160
"[0, 1, 2, 2, 2, 2, 2, 2, 5]",0,0,960,22080
"[0, 1, 2, 2, 2, 2, 2, 2, 6]",0,0,720,18000
"[0, 1, 2, 2, 2, 2, 2, 2, 7]",0,0,480,13920
"[0, 1, 2, 2, 2, 2, 2, 2, 8]",0,0,240,9840
"[0, 1, 2, 2, 2, 2, 2, 3, 3]",0,0,2880,25200
"[0, 1, 2, 2, 2, 2, 2, 3, 4]",0,72,2400,21768
"[0, 1, 2, 2, 2, 2, 2, 3, 5]",0,144,1920,18336
"[0, 1, 2, 2, 2, 2, 2, 3, 6]",0,216,1440,14904
"[0, 1, 2, 2, 2, 2, 2, 3, 7]",0,288,960,11472
"[0, 1, 2, 2, 2, 2, 2, 3, 8]",0,360,480,8040
"[0, 1, 2, 2, 2, 2, 2, 4, 4]",0,144,1920,18336
"[0, 1, 2, 2, 2, 2, 2, 4, 5]",0,180,1620,15360
"[0, 1, 2, 2, 2, 2, 2, 4, 6]",0,216,1320,12384
"[0, 1, 2, 2, 2, 2, 2, 4, 7]",0,252,1020,9408
"[0, 1, 2, 2, 2, 2, 2, 4, 8]",0,288,720,6432
"[0, 1, 2, 2, 2, 2, 2, 5, 5]",0,216,1320,12384
"[0, 1, 2, 2, 2, 2, 2, 5, 6]",0,216,1200,9864
"[0, 1, 2, 2, 2, 2, 2, 5, 7]",0,216,1080,7344
"[0, 1, 2, 2, 2, 2, 2, 5, 8]",0,216,960,4824
"[0, 1, 2, 2, 2, 2, 2, 6, 6]",0,216,1080,7344
"[0, 1, 2, 2, 2, 2, 2, 6, 7]",0,180,1140,5280
"[0, 1, 2, 2, 2, 2, 2, 6, 8]",0,144,1200,3216
"[0, 1, 2, 2, 2, 2, 2, 7, 7]",0,144,1200,3216
"[0, 1, 2, 2, 2, 2, 2, 7, 8]",0,72,1440,1608
"[0, 1, 2, 2, 2, 2, 3, 3, 3]",0,0,4320,20160
"[0, 1, 2, 2, 2, 2, 3, 3, 4]",0,144,3600,17376
"[0, 1, 2, 2, 2, 2, 3, 3, 5]",0,288,2880,14592
"[0, 1, 2, 2, 2, 2, 3, 3, 6]",0,432,2160,11808
"[0, 1, 2, 2, 2, 2, 3, 3, 7]",0,576,1440,9024
"[0, 1, 2, 2, 2, 2, 3, 3, 8]",0,288,720,6432
"[0, 1, 2, 2, 2, 2, 3, 4, 4]",0,288,2880,14592
"[0, 1, 2, 2, 2, 2, 3, 4, 5]",16,360,2360,12192
"[0, 1, 2, 2, 2, 2, 3, 4, 6]",32,432,1840,9792
"[0, 1, 2, 2, 2, 2, 3, 4, 7]",48,504,1320,7392
"[0, 1, 2, 2, 2, 2, 3, 4, 8]",24,252,828,5136
"[0, 1, 2, 2, 2, 2, 3, 5, 5]",32,432,1840,9792
"[0, 1, 2, 2, 2, 2, 3, 5, 6]",64,432,1520,7776
"[0, 1, 2, 2, 2, 2, 3, 5, 7]",96,432,1200,5760
"[0, 1, 2, 2, 2, 2, 3, 5, 8]",48,216,936,3840
"[0, 1, 2, 2, 2, 2, 3, 6, 6]",96,432,1200,5760
"[0, 1, 2, 2, 2, 2, 3, 6, 7]",144,360,1080,4128
"[0, 1, 2, 2, 2, 2, 3, 6, 8]",72,180,1044,2544
"[0, 1, 2, 2, 2, 2, 3, 7, 7]",192,288,960,2496
"[0, 1, 2, 2, 2, 2, 3, 7, 8]",96,144,1152,1248
"[0, 1, 2, 2, 2, 2, 4, 4, 4]",0,432,2160,11808
"[0, 1, 2, 2, 2, 2, 4, 4, 5]",32,432,1840,9792
"[0, 1, 2, 2, 2, 2, 4, 4, 6]",64,432,1520,7776
"[0, 1, 2, 2, 2, 2, 4, 4, 7]",96,432,1200,5760
"[0, 1, 2, 2, 2, 2, 4, 4, 8]",48,216,600,4032
